Month;Day;Hour;Temperature;Precipitation;WindSpeed;WindDirection;Cloudiness;RelativeHumidity;AirPressure
7;5;6;14.48;0.94;10.04;245.2;0;81.09;1005.98
7;5;7;15.16;0.03;9.35;252.0;0;81.28;1007.12
7;5;8;16.34;0.03;8.73;247.1;0;72.87;1008.25
7;5;9;16.94;0.00;9.25;248.9;0;65.61;1009.17
7;5;10;17.71;0.00;8.61;240.2;0;64.07;1009.73
7;5;11;18.23;0.00;8.22;245.9;0;63.22;1010.33
7;5;12;18.68;0.00;7.99;242.7;0;63.16;1010.86
7;5;13;18.94;0.00;7.69;243.4;0;66.03;1011.21
7;5;14;19.23;0.00;7.87;250.4;0;65.00;1011.69
7;5;15;17.89;0.00;8.57;256.1;0;69.31;1011.90
7;5;16;17.25;0.08;8.20;252.5;0;72.18;1012.42
7;5;17;17.21;0.00;8.28;248.8;0;72.67;1012.84
7;5;18;17.31;0.00;8.46;248.1;0;70.95;1012.93
7;5;19;17.23;0.00;7.20;228.8;0;70.02;1013.25
7;5;20;16.45;0.00;5.67;216.5;0;71.93;1013.62
7;5;21;15.86;0.00;6.04;215.3;0;71.49;1013.74
7;5;22;15.44;0.00;6.58;204.9;0;75.10;1014.25
7;5;23;14.66;0.00;6.27;202.8;0;79.92;1014.35
7;6;0;14.35;0.00;5.64;205.0;0;84.91;1014.35
7;6;1;14.14;0.00;5.60;209.1;0;87.95;1014.29
7;6;2;13.74;0.00;5.31;205.7;0;89.66;1014.31
7;6;3;13.33;0.00;4.83;206.1;0;90.63;1014.61
7;6;4;13.12;0.00;5.14;202.2;0;91.67;1014.93
7;6;5;13.79;0.00;4.69;204.4;0;92.26;1015.23
7;6;6;15.41;0.00;4.42;202.5;0;91.45;1015.70
7;6;7;17.20;0.00;4.85;218.8;0;76.18;1016.05
7;6;8;17.78;0.00;5.01;244.7;0;65.42;1016.36
7;6;9;18.04;0.00;4.07;241.4;0;65.04;1016.57
7;6;10;18.58;0.00;3.60;257.2;0;62.97;1016.80
7;6;11;19.00;0.00;4.40;268.3;0;62.59;1017.06
7;6;12;19.43;0.00;4.14;263.3;0;58.20;1016.98
7;6;13;19.84;0.00;3.92;275.8;0;57.43;1016.81
7;6;14;19.81;0.00;4.28;302.1;0;55.65;1016.73
7;6;15;19.31;0.00;3.70;290.9;0;61.54;1016.67
7;6;16;19.07;0.00;3.24;336.8;0;62.09;1016.48
7;6;17;18.69;0.00;2.76;327.3;0;64.27;1016.37
7;6;18;18.37;0.00;1.82;355.7;0;65.07;1016.54
7;6;19;18.35;0.00;1.74;33.5;0;61.90;1016.72
7;6;20;18.09;0.00;2.46;67.7;0;64.29;1017.02
7;6;21;17.79;0.00;3.12;82.7;0;67.71;1017.20
7;6;22;17.39;0.00;3.02;101.5;0;67.84;1017.19
7;6;23;16.81;0.00;3.57;100.6;0;70.20;1016.90
7;7;0;15.90;0.00;4.62;114.3;0;74.03;1016.61
7;7;1;15.57;0.00;5.30;133.3;0;79.68;1016.42
7;7;2;16.08;0.00;5.89;140.5;0;79.48;1016.23
7;7;3;16.27;0.00;6.27;137.6;0;74.99;1016.14
7;7;4;16.67;0.00;5.96;139.6;0;71.26;1016.26
7;7;5;17.28;0.00;6.32;139.7;0;68.73;1016.50
7;7;6;18.65;0.00;5.56;140.4;0;66.98;1016.65
7;7;7;20.64;0.00;5.53;142.9;0;60.96;1016.82
7;7;8;22.57;0.00;6.75;145.1;0;49.27;1016.86
7;7;9;24.00;0.00;7.53;143.7;0;40.75;1016.78
7;7;10;24.54;0.00;6.37;134.5;0;36.68;1016.75
7;7;11;25.05;0.00;6.44;149.2;0;38.57;1016.36
7;7;12;25.65;0.00;6.37;140.8;0;37.64;1016.11
7;7;13;26.18;0.00;5.73;145.9;0;38.31;1015.72
7;7;14;26.54;0.00;6.06;144.7;0;38.81;1015.22
7;7;15;26.69;0.00;5.90;142.5;0;38.63;1014.80
7;7;16;27.23;0.00;6.40;129.3;0;35.59;1014.53
7;7;17;26.83;0.00;6.02;152.2;0;39.15;1014.45
7;7;18;26.42;0.00;5.90;159.8;0;40.90;1014.52
7;7;19;25.93;0.00;3.77;145.6;0;43.68;1014.56
7;7;20;25.30;0.00;4.59;122.2;0;44.84;1014.70
7;7;21;24.28;0.00;5.20;104.1;0;47.45;1014.68
7;7;22;23.09;0.00;4.24;109.1;0;51.56;1014.65
7;7;23;22.47;0.00;4.83;114.2;0;51.62;1014.60
7;8;0;21.49;0.00;4.23;102.6;0;55.79;1014.40
7;8;1;20.59;0.00;3.18;102.4;0;62.51;1014.23
7;8;2;20.10;0.00;3.75;77.4;0;63.20;1013.97
7;8;3;19.59;0.00;4.16;93.2;0;68.02;1014.02
7;8;4;19.68;0.00;3.79;94.3;0;67.26;1013.97
7;8;5;19.98;0.00;3.40;100.0;0;66.05;1013.92
7;8;6;20.93;0.00;4.27;103.1;0;63.40;1013.76
7;8;7;22.71;0.00;3.33;131.5;0;59.13;1013.90
7;8;8;24.37;0.00;3.86;159.1;0;53.95;1014.08
7;8;9;25.84;0.04;3.40;137.6;0;50.99;1014.62
7;8;10;23.63;0.00;3.32;321.8;0;65.94;1014.77
7;8;11;23.89;0.00;3.33;348.6;0;68.04;1014.42
7;8;12;23.89;0.03;2.99;8.4;0;67.72;1014.51
7;8;13;23.84;0.00;2.36;20.3;0;67.67;1014.76
7;8;14;23.83;0.00;2.74;356.1;0;64.26;1014.99
7;8;15;23.64;0.08;2.73;311.2;0;63.76;1015.06
7;8;16;23.05;0.00;3.22;320.1;0;66.40;1014.90
7;8;17;22.96;0.00;1.93;352.5;0;65.27;1014.83
7;8;18;23.40;0.00;1.94;317.0;0;63.86;1014.99
7;8;19;21.84;0.00;2.21;256.0;0;69.14;1015.05
7;8;20;21.33;0.00;1.70;289.3;0;70.64;1015.50
7;8;21;20.96;0.00;1.84;310.3;0;72.75;1015.75
7;8;22;20.69;0.00;1.91;356.6;0;78.48;1015.65
7;8;23;20.73;0.00;2.70;33.8;0;78.21;1016.09
7;9;0;20.36;0.00;2.35;281.7;0;77.83;1016.20
7;9;1;20.35;0.00;2.82;308.9;0;77.52;1016.26
7;9;2;20.61;0.00;2.07;305.8;0;77.82;1016.15
7;9;3;20.77;0.00;2.80;284.2;0;77.04;1016.43
7;9;4;20.22;0.00;3.85;299.9;0;79.46;1016.51
7;9;5;20.34;0.00;3.58;295.4;0;80.89;1016.68
7;9;6;20.94;0.00;2.00;307.7;0;79.95;1017.18
7;9;7;20.95;0.00;3.81;315.1;0;78.84;1017.48
7;9;8;21.14;0.00;2.35;277.0;0;80.31;1017.24
7;9;9;21.63;0.03;3.94;352.1;0;78.94;1018.17
7;9;10;20.28;0.06;4.71;283.7;0;81.38;1019.34
7;9;11;19.80;0.00;5.97;280.9;0;84.13;1018.43
7;9;12;19.78;0.03;3.02;323.3;0;84.15;1018.86
7;9;13;20.42;0.00;1.81;327.1;0;77.88;1019.47
7;9;14;20.84;0.00;2.97;17.0;0;71.32;1019.04
7;9;15;20.81;0.03;4.81;296.9;0;67.12;1019.03
7;9;16;20.63;0.03;3.89;318.1;0;66.89;1019.06
7;9;17;19.72;0.00;3.76;310.2;0;70.71;1019.13
7;9;18;19.14;0.00;2.05;291.4;0;74.11;1019.17
7;9;19;18.92;0.00;2.45;246.5;0;77.31;1019.88
7;9;20;18.50;0.00;2.68;250.3;0;76.10;1019.93
7;9;21;18.00;0.00;2.60;206.0;0;77.57;1020.09
7;9;22;17.69;0.00;2.70;219.0;0;79.67;1019.94
7;9;23;17.46;0.00;2.98;228.8;0;81.18;1019.92
7;10;0;17.10;0.00;3.24;221.9;0;81.22;1020.05
7;10;1;16.71;0.00;3.31;214.6;0;82.71;1019.98
7;10;2;16.70;0.00;3.65;209.8;0;83.32;1019.81
7;10;3;16.18;0.00;3.60;200.1;0;83.74;1020.08
7;10;4;16.12;0.00;3.63;219.2;0;84.70;1020.34
7;10;5;16.66;0.00;3.62;212.0;0;85.21;1020.73
7;10;6;17.58;0.00;3.32;204.8;0;84.74;1020.93
7;10;7;19.11;0.03;3.82;210.1;0;81.03;1020.91
7;10;8;20.33;0.00;3.75;250.5;0;73.45;1021.00
7;10;9;21.05;0.00;4.55;270.0;0;68.59;1020.99
7;10;10;21.90;0.00;4.63;277.8;0;64.19;1020.95
7;10;11;22.33;0.00;4.39;296.4;0;54.91;1020.52
7;10;12;22.15;0.00;4.99;313.4;0;56.38;1020.22
7;10;13;21.88;0.00;4.21;316.9;0;59.16;1019.88
7;10;14;21.87;0.00;3.81;329.2;0;54.98;1019.30
7;10;15;20.94;0.00;3.21;341.8;0;58.89;1018.95
7;10;16;21.17;0.00;2.11;8.4;0;57.60;1018.49
7;10;17;21.25;0.00;2.60;360.0;0;59.02;1018.37
7;10;18;20.82;0.00;2.10;337.0;0;61.41;1017.93
7;10;19;20.40;0.00;1.13;342.9;0;63.20;1017.45
7;10;20;20.26;0.00;1.10;104.3;0;61.48;1017.32
7;10;21;19.98;0.00;1.65;264.9;5;64.47;1016.78
7;10;22;19.07;0.00;3.17;137.1;4;70.08;1015.84
7;10;23;18.15;0.00;4.77;141.5;8;71.91;1015.29
7;11;0;18.10;0.00;5.56;141.3;7;73.35;1014.77
7;11;1;18.69;0.00;5.19;144.5;7;73.05;1014.11
7;11;2;18.70;0.00;4.86;154.7;7;70.74;1013.34
7;11;3;18.56;0.00;5.10;163.8;7;72.83;1012.60
7;11;4;18.85;0.00;6.45;157.6;7;72.95;1012.23
7;11;5;19.51;0.00;6.54;168.7;7;70.45;1011.93
7;11;6;20.39;0.00;6.34;196.5;7;68.52;1011.67
7;11;7;21.39;0.00;6.61;208.5;1;65.70;1011.67
7;11;8;22.06;0.03;6.39;213.4;1;64.09;1011.34
7;11;9;22.81;0.00;5.06;209.0;3;64.16;1011.08
7;11;10;22.21;0.00;4.72;255.5;7;68.36;1011.03
7;11;11;22.50;0.00;5.04;262.2;7;70.50;1010.72
7;11;12;22.93;0.00;4.78;270.9;3;70.09;1010.44
7;11;13;22.91;0.00;5.36;262.0;6;69.14;1010.15
7;11;14;22.15;0.00;5.67;265.5;5;71.12;1009.93
7;11;15;21.56;0.00;5.66;267.2;2;73.66;1009.34
7;11;16;21.42;0.07;7.66;264.1;7;72.31;1009.06
7;11;17;20.55;0.03;6.89;260.2;8;67.29;1008.95
7;11;18;19.88;0.00;6.86;252.6;3;65.95;1008.37
7;11;19;19.40;0.00;6.28;245.5;3;70.84;1008.04
7;11;20;18.71;0.00;6.95;245.4;4;72.34;1008.37
7;11;21;18.53;0.00;6.07;241.7;7;72.51;1008.56
7;11;22;17.77;0.10;4.99;212.2;8;74.26;1008.65
7;11;23;17.26;0.58;6.23;220.9;8;80.66;1008.66
7;12;0;16.33;0.09;6.50;211.2;8;86.26;1008.31
7;12;1;16.11;0.00;6.74;197.6;7;89.27;1008.18
7;12;2;16.23;0.00;7.49;200.9;7;89.99;1008.07
7;12;3;16.37;0.00;7.76;205.0;7;89.46;1008.30
7;12;4;16.46;0.00;7.18;208.9;8;88.55;1008.77
7;12;5;16.93;0.06;5.99;214.1;4;87.38;1009.19
7;12;6;17.89;0.00;7.51;223.0;7;81.96;1009.76
7;12;7;18.09;0.00;7.07;248.7;5;76.09;1010.37
7;12;8;18.12;0.00;6.89;245.5;6;74.58;1011.14
7;12;9;18.93;0.00;7.16;247.7;6;70.67;1011.33
7;12;10;19.76;0.00;7.12;242.1;0;67.49;1011.62
7;12;11;20.49;0.00;6.39;255.5;0;65.34;1011.74
7;12;12;20.79;0.00;6.38;253.7;0;63.75;1011.74
7;12;13;20.81;0.00;6.48;267.3;0;61.99;1011.82
7;12;14;20.61;0.07;6.96;247.7;0;61.76;1012.23
7;12;15;20.10;0.00;7.69;261.9;3;60.29;1012.27
7;12;16;19.86;0.10;9.44;248.9;3;60.83;1012.31
7;12;17;19.41;0.03;9.85;242.5;1;65.04;1012.39
7;12;18;18.77;0.07;8.79;242.3;1;68.88;1012.41
7;12;19;18.65;0.00;6.78;230.5;1;67.43;1012.55
7;12;20;17.63;0.00;6.63;230.7;1;69.74;1013.04
7;12;21;17.20;0.00;6.55;210.6;4;71.87;1013.27
7;12;22;17.01;0.00;5.17;211.2;5;76.64;1013.51
7;12;23;16.47;0.00;5.07;227.4;8;80.64;1013.53
7;13;0;15.95;0.00;5.62;203.1;7;84.55;1013.31
7;13;1;15.55;0.00;5.52;202.5;7;86.87;1013.40
7;13;2;15.37;0.00;4.76;208.2;7;88.44;1013.54
7;13;3;15.05;0.00;4.79;209.2;6;89.78;1013.77
7;13;4;15.17;0.00;5.18;204.1;4;90.77;1014.20
7;13;5;15.76;0.00;5.10;208.3;2;91.04;1014.68
7;13;6;16.92;0.00;4.98;214.0;7;89.72;1015.24
7;13;7;18.27;0.00;6.34;219.9;5;79.20;1015.54
7;13;8;18.98;0.00;6.81;246.8;4;66.98;1015.72
7;13;9;19.45;0.00;6.95;248.4;1;66.44;1015.98
7;13;10;19.55;0.03;7.81;248.8;1;67.54;1016.37
7;13;11;20.22;0.00;6.56;244.3;3;65.29;1016.60
7;13;12;20.76;0.00;5.87;248.5;0;64.11;1016.47
7;13;13;20.97;0.00;5.70;252.8;0;62.87;1016.46
7;13;14;20.85;0.00;6.11;255.6;3;64.58;1016.52
7;13;15;20.80;0.00;6.58;256.1;0;60.76;1016.26
7;13;16;20.37;0.00;5.51;253.1;2;63.57;1016.26
7;13;17;20.17;0.03;6.37;261.4;2;64.96;1016.35
7;13;18;19.94;0.00;6.69;248.8;0;65.46;1016.45
7;13;19;19.31;0.03;5.96;248.0;0;65.36;1016.57
7;13;20;18.68;0.00;4.59;223.3;1;67.23;1016.77
7;13;21;17.86;0.00;5.28;209.7;7;68.72;1016.85
7;13;22;16.51;0.00;5.32;208.5;7;71.57;1016.77
7;13;23;15.81;0.00;5.35;205.5;2;76.63;1016.29
7;14;0;15.56;0.00;4.76;202.9;7;80.48;1016.10
7;14;1;15.40;0.00;4.69;204.0;7;82.56;1015.68
7;14;2;15.02;0.00;5.11;203.4;7;84.56;1015.30
7;14;3;14.76;0.00;5.60;194.6;7;86.84;1014.94
7;14;4;14.90;0.00;5.46;197.4;7;87.85;1014.81
7;14;5;15.36;0.00;5.39;192.0;8;87.05;1014.61
7;14;6;15.94;0.00;4.78;184.4;8;83.81;1014.39
7;14;7;17.04;0.00;4.88;180.0;8;76.66;1013.97
7;14;8;17.85;0.00;4.42;182.5;8;69.57;1013.39
7;14;9;18.63;0.00;4.99;173.3;8;65.73;1012.71
7;14;10;20.05;0.00;4.98;151.2;8;63.24;1011.97
7;14;11;21.15;0.03;6.01;178.2;7;59.46;1011.14
7;14;12;22.01;0.00;6.75;189.4;8;56.28;1009.80
7;14;13;22.71;0.00;7.83;148.8;7;53.05;1008.48
7;14;14;22.93;0.00;7.61;152.7;7;51.18;1007.53
7;14;15;22.95;0.00;7.32;153.3;7;49.60;1006.46
7;14;16;23.60;0.03;6.85;154.7;8;49.46;1005.05
7;14;17;24.03;0.00;6.17;132.7;7;50.03;1004.11
7;14;18;23.86;0.00;5.02;130.7;6;52.36;1003.32
7;14;19;23.72;0.00;5.78;134.4;8;52.07;1002.43
7;14;20;23.80;0.00;6.65;137.1;6;52.13;1001.99
7;14;21;23.28;0.03;5.17;153.1;8;55.74;1002.36
7;14;22;21.62;0.00;3.50;293.3;8;66.17;1002.88
7;14;23;20.73;0.00;3.38;269.7;7;71.59;1002.74
7;15;0;20.87;0.00;5.59;202.6;8;72.76;1002.61
7;15;1;19.89;0.03;6.60;209.6;7;77.78;1002.71
7;15;2;18.81;0.00;5.65;238.4;1;80.83;1002.84
7;15;3;18.33;0.00;4.63;207.2;7;79.89;1002.93
7;15;4;17.68;0.00;4.54;212.1;7;80.25;1003.11
7;15;5;17.51;0.00;5.57;198.2;1;81.75;1003.11
7;15;6;18.12;0.00;6.48;196.4;7;80.01;1003.06
7;15;7;19.01;0.00;7.27;191.8;6;74.06;1002.97
7;15;8;20.43;0.06;9.20;191.0;2;67.14;1003.14
7;15;9;21.42;0.10;10.42;200.5;5;64.35;1003.07
7;15;10;22.42;0.10;10.50;196.7;7;56.49;1002.82
7;15;11;22.99;0.00;7.90;201.8;5;53.83;1002.56
7;15;12;21.55;0.06;5.89;214.2;7;60.80;1002.41
7;15;13;18.45;0.27;9.00;263.5;8;74.62;1003.48
7;15;14;18.61;0.23;9.21;214.8;8;79.57;1003.49
7;15;15;20.39;0.00;9.27;202.1;8;68.02;1003.36
7;15;16;21.22;0.10;9.67;216.6;1;61.01;1003.51
7;15;17;20.72;0.07;9.01;214.2;1;59.65;1004.01
7;15;18;20.03;0.03;8.86;243.6;0;60.85;1004.47
7;15;19;19.58;0.00;7.75;240.7;0;58.13;1004.95
7;15;20;18.72;0.00;6.51;220.5;0;60.04;1005.28
7;15;21;17.81;0.00;6.37;210.6;0;65.07;1005.88
7;15;22;17.61;0.00;6.83;208.2;0;67.12;1006.16
7;15;23;17.42;0.00;7.40;199.0;0;68.94;1006.44
7;16;0;17.59;0.00;8.84;204.9;4;69.51;1006.53
7;16;1;17.03;0.00;9.70;204.4;0;71.50;1006.65
7;16;2;16.57;0.00;9.60;197.1;6;76.94;1006.79
7;16;3;16.37;0.00;9.75;199.6;3;76.54;1007.22
7;16;4;16.43;0.00;10.57;196.5;6;75.91;1007.67
7;16;5;16.47;0.07;10.66;198.2;3;75.27;1008.27
7;16;6;16.06;0.00;9.59;200.7;7;78.76;1009.17
7;16;7;17.26;0.06;10.34;205.4;7;77.22;1009.67
7;16;8;18.01;0.03;10.58;210.3;7;72.01;1010.10
7;16;9;18.49;0.00;9.11;211.9;5;66.47;1010.74
7;16;10;19.23;0.03;9.17;211.3;7;64.11;1011.40
7;16;11;20.18;0.05;8.69;240.8;7;57.87;1011.55
7;16;12;20.34;0.00;7.95;246.1;7;57.97;1011.87
7;16;13;20.57;0.03;7.00;249.0;4;60.46;1012.40
7;16;14;20.88;0.03;7.47;255.9;3;57.26;1012.57
7;16;15;20.45;0.00;6.82;247.4;1;60.96;1012.68
7;16;16;20.04;0.03;6.48;254.1;4;62.10;1012.74
7;16;17;20.14;0.00;5.94;251.3;7;61.32;1012.85
7;16;18;20.00;0.00;6.63;230.1;7;56.06;1013.09
7;16;19;19.24;0.00;6.40;222.5;7;59.24;1013.40
7;16;20;17.91;0.06;6.49;214.8;8;64.94;1013.77
7;16;21;16.99;0.00;6.13;213.0;8;72.13;1013.93
7;16;22;16.80;0.00;6.41;207.1;8;76.54;1014.07
7;16;23;16.60;0.00;7.16;206.5;8;79.29;1014.35
7;17;0;16.02;0.00;6.17;211.4;3;81.13;1014.49
7;17;1;15.36;0.00;6.48;214.6;5;83.07;1014.61
7;17;2;14.85;0.00;6.98;206.6;0;84.45;1014.54
7;17;3;14.58;0.00;6.73;205.5;3;85.16;1014.93
7;17;4;14.33;0.00;6.85;203.0;7;86.05;1015.38
7;17;5;14.67;0.00;6.19;204.2;5;86.60;1015.97
7;17;6;16.03;0.00;6.13;205.0;1;84.10;1016.51
7;17;7;17.34;0.00;6.96;218.7;5;74.72;1016.90
7;17;8;18.25;0.03;7.58;235.5;3;66.64;1017.33
7;17;9;18.39;0.08;6.84;242.0;1;66.72;1017.47
7;17;10;18.54;0.14;6.13;239.5;6;70.00;1017.81
7;17;11;18.84;0.04;6.97;259.3;5;68.38;1017.96
7;17;12;18.96;0.03;7.97;256.1;7;66.10;1018.01
7;17;13;19.18;0.08;8.89;256.8;6;63.75;1018.35
7;17;14;19.25;0.06;8.48;256.4;1;63.20;1018.51
7;17;15;19.67;0.00;8.30;249.8;1;59.43;1018.74
7;17;16;19.75;0.03;6.87;257.5;0;60.74;1018.88
7;17;17;19.58;0.06;7.45;246.8;0;60.53;1018.96
7;17;18;19.27;0.00;7.25;243.5;0;62.89;1019.27
7;17;19;18.93;0.00;6.32;239.2;1;61.69;1019.70
7;17;20;17.80;0.00;5.44;232.1;7;63.64;1020.01
7;17;21;16.92;0.00;5.88;208.2;7;67.05;1020.12
7;17;22;16.23;0.00;5.29;206.7;7;70.30;1020.16
7;17;23;15.38;0.00;4.93;208.6;7;72.93;1020.11
7;18;0;14.81;0.00;4.88;209.4;7;78.78;1019.92
7;18;1;14.36;0.00;5.98;208.5;7;82.87;1019.62
7;18;2;13.87;0.00;5.84;200.1;7;86.30;1019.43
7;18;3;13.84;0.00;5.21;203.4;7;88.14;1019.28
7;18;4;13.81;0.00;5.32;206.8;7;89.59;1018.98
7;18;5;14.15;0.00;4.45;197.0;7;90.53;1019.00
7;18;6;15.33;0.00;3.61;209.0;7;90.40;1019.15
7;18;7;17.12;0.00;3.27;216.9;7;87.94;1019.25
7;18;8;18.58;0.00;3.36;243.1;7;80.28;1018.91
7;18;9;19.49;0.00;3.18;258.0;2;72.48;1018.28
7;18;10;20.20;0.00;3.50;310.8;1;69.70;1018.00
7;18;11;20.32;0.00;4.11;317.7;1;68.97;1017.65
7;18;12;20.55;0.00;4.83;322.3;0;69.10;1017.07
7;18;13;20.37;0.00;4.85;326.9;0;69.68;1016.74
7;18;14;20.01;0.00;4.26;348.2;0;71.54;1016.24
7;18;15;19.95;0.00;3.55;351.9;7;67.64;1015.69
7;18;16;20.20;0.00;2.82;0.7;7;65.68;1015.44
7;18;17;20.11;0.00;2.99;351.9;8;65.31;1015.10
7;18;18;19.57;0.00;1.79;344.5;7;65.41;1014.52
7;18;19;19.53;0.00;1.22;24.1;7;58.50;1014.51
7;18;20;19.44;0.00;1.49;353.3;7;58.18;1014.34
7;18;21;19.25;0.00;2.06;176.3;8;62.90;1014.15
7;18;22;19.20;0.00;2.95;169.7;7;60.56;1013.90
7;18;23;18.66;0.00;3.08;172.8;5;65.13;1013.84
7;19;0;18.33;0.00;3.08;190.7;7;65.28;1013.67
7;19;1;18.53;0.00;4.31;214.1;8;65.53;1013.49
7;19;2;18.59;0.00;5.54;245.1;8;69.27;1013.27
7;19;3;18.11;0.00;5.04;255.1;7;70.70;1013.16
7;19;4;17.98;0.00;5.26;253.8;6;71.68;1013.24
7;19;5;17.98;0.00;5.35;252.2;7;71.80;1013.31
7;19;6;18.08;0.00;5.22;254.8;6;70.76;1013.54
7;19;7;18.16;0.00;5.50;252.4;7;70.68;1013.56
7;19;8;17.44;0.03;5.44;241.1;7;72.41;1013.56
7;19;9;17.75;0.00;4.84;239.8;8;81.21;1013.65
7;19;10;18.83;0.00;4.95;256.5;7;76.39;1013.70
7;19;11;19.40;0.00;5.24;266.0;7;71.48;1013.92
7;19;12;19.46;0.00;5.03;277.5;7;69.84;1014.02
7;19;13;19.47;0.00;5.13;250.6;7;70.30;1014.01
7;19;14;19.69;0.00;5.13;261.8;7;70.07;1014.04
7;19;15;19.85;0.00;5.02;262.1;8;71.52;1013.74
7;19;16;19.56;0.00;5.86;257.0;7;73.93;1013.44
7;19;17;19.86;0.00;6.09;247.8;7;71.86;1013.51
7;19;18;19.68;0.03;6.39;260.3;1;68.96;1013.49
7;19;19;19.31;0.00;5.67;247.2;7;72.26;1013.61
7;19;20;18.63;0.00;4.82;258.1;8;78.06;1013.91
7;19;21;18.00;0.00;5.15;249.3;4;80.01;1014.08
7;19;22;17.43;0.00;5.57;298.0;0;81.07;1014.14
7;19;23;17.57;0.00;5.85;309.8;1;81.96;1014.25
7;20;0;17.25;0.00;5.07;342.5;3;82.05;1014.51
7;20;1;17.17;0.00;3.57;331.2;3;80.57;1014.53
7;20;2;17.18;0.00;3.12;334.6;7;80.38;1014.51
7;20;3;17.03;0.00;2.81;331.2;7;79.15;1014.64
7;20;4;16.98;0.00;2.92;337.6;7;78.88;1014.68
7;20;5;17.43;0.00;2.89;325.8;2;76.78;1014.80
7;20;6;17.75;0.00;2.73;337.5;4;74.66;1014.77
7;20;7;18.09;0.00;2.05;9.6;3;72.46;1015.03
7;20;8;18.14;0.00;1.77;346.6;6;69.74;1015.16
7;20;9;18.33;0.00;2.29;1.6;7;68.52;1015.19
7;20;10;18.67;0.00;3.14;356.8;8;68.70;1014.95
7;20;11;18.83;0.00;4.22;2.9;2;68.87;1014.52
7;20;12;18.43;0.00;3.83;356.2;5;70.20;1014.40
7;20;13;18.73;0.00;3.14;12.6;8;68.46;1014.11
7;20;14;18.98;0.00;1.93;358.5;8;66.14;1013.79
7;20;15;19.30;0.00;2.71;19.3;8;65.72;1013.36
7;20;16;19.09;0.05;2.51;30.6;1;65.66;1013.08
7;20;17;18.89;0.00;2.65;355.9;6;65.61;1012.82
7;20;18;18.57;0.00;2.69;359.5;8;67.61;1012.47
7;20;19;18.36;0.00;2.98;40.8;8;69.14;1012.54
7;20;20;18.18;0.00;2.46;32.2;6;69.05;1012.73
7;20;21;17.99;0.00;3.11;32.9;7;70.44;1012.58
7;20;22;17.83;0.00;1.75;33.4;5;70.01;1012.16
7;20;23;17.03;0.00;1.41;113.2;7;71.90;1011.99
7;21;0;16.85;0.00;1.80;146.1;2;72.57;1011.75
7;21;1;16.59;0.00;1.20;177.9;7;75.13;1011.35
7;21;2;16.28;0.00;2.03;162.1;1;77.56;1010.87
7;21;3;15.47;0.00;2.34;169.9;7;79.29;1010.76
7;21;4;15.47;0.00;2.34;206.9;7;81.22;1010.52
7;21;5;15.49;0.00;2.45;202.3;8;82.13;1010.47
7;21;6;16.11;0.00;2.78;215.5;7;84.58;1010.54
7;21;7;17.99;0.00;4.78;220.4;7;76.35;1010.66
7;21;8;18.71;0.00;5.40;292.5;1;66.33;1010.88
7;21;9;18.78;0.00;6.11;299.9;3;65.80;1011.26
7;21;10;18.84;0.00;6.54;297.3;2;61.07;1011.64
7;21;11;18.84;0.00;5.72;297.8;6;55.93;1012.03
7;21;12;19.09;0.00;6.09;291.0;1;56.46;1012.25
7;21;13;18.95;0.00;5.98;293.5;4;58.17;1012.32
7;21;14;19.31;0.00;5.47;278.1;0;55.33;1012.40
7;21;15;19.57;0.00;5.41;278.6;0;53.10;1012.45
7;21;16;19.53;0.03;5.08;291.5;0;54.24;1012.66
7;21;17;19.21;0.03;5.49;265.2;4;59.24;1012.65
7;21;18;18.74;0.00;6.21;247.6;4;65.31;1012.47
7;21;19;18.66;0.00;4.74;244.4;7;69.71;1012.75
7;21;20;18.39;0.00;4.70;254.9;7;70.59;1013.29
7;21;21;18.05;0.00;4.45;256.3;7;72.77;1013.51
7;21;22;16.65;0.00;5.13;245.9;7;75.59;1013.41
7;21;23;16.10;0.00;4.92;204.5;7;79.84;1013.26
7;22;0;15.79;0.00;4.76;211.1;8;82.90;1013.10
7;22;1;15.44;0.00;5.14;207.0;7;85.68;1012.69
7;22;2;15.22;0.00;5.59;203.8;2;87.63;1012.26
7;22;3;14.84;0.00;5.32;200.0;5;89.03;1012.27
7;22;4;14.61;0.00;5.08;202.2;8;90.28;1012.28
7;22;5;14.92;0.00;6.42;204.3;8;91.14;1012.24
7;22;6;15.70;0.00;5.89;196.2;8;91.17;1012.24
7;22;7;16.81;0.00;6.10;204.6;8;88.33;1012.26
7;22;8;17.77;0.00;5.71;207.1;6;76.41;1012.22
7;22;9;17.55;0.06;5.27;221.2;8;68.66;1012.26
7;22;10;17.71;0.00;4.85;219.3;8;69.95;1012.35
7;22;11;18.27;0.00;4.37;236.3;8;66.72;1012.06
7;22;12;18.86;0.03;6.13;250.0;7;65.71;1011.81
7;22;13;19.38;0.03;7.35;251.1;7;62.32;1011.37
7;22;14;19.21;0.06;8.34;253.0;1;61.58;1011.16
7;22;15;18.71;0.04;7.93;243.9;7;64.22;1011.07
7;22;16;17.33;0.38;5.96;240.7;7;71.04;1010.85
7;22;17;17.00;0.13;4.90;224.9;8;78.81;1010.28
7;22;18;16.69;0.18;5.64;204.8;8;81.85;1009.98
7;22;19;16.07;0.21;5.45;211.9;8;83.09;1009.44
